price,bedrooms,bathrooms,sqft_living,floors,waterfront,yr_built,condition
570000.0,3,1.75,1210,1.0,0,1977,3
360000.0,4,2.25,2620,1.0,0,1964,4
1052000.0,3,1.0,1860,1.0,0,1947,4
699950.0,3,2.5,2510,2.0,0,2003,3
375000.0,4,2.5,2040,1.5,0,1973,4
625000.0,4,1.75,2410,1.0,0,1924,4
464050.0,2,1.0,780,1.0,0,1928,4
470000.0,5,2.5,2210,1.0,0,1976,3
330000.0,4,2.0,1590,1.0,0,1967,3
537000.0,4,1.75,2230,1.0,0,1967,4
250000.0,3,2.0,1560,1.0,0,1976,5
835000.0,4,2.5,2950,2.0,0,1986,3
770000.0,4,1.0,1480,1.5,0,1912,4
650000.0,4,2.0,2850,1.5,0,1910,3
335000.0,3,1.75,2390,1.0,0,1953,3
350000.0,3,1.75,1740,1.0,0,1965,4
415000.0,5,2.75,2060,1.0,0,1978,4
788000.0,4,2.5,2680,2.0,0,1977,4
640000.0,4,2.75,3150,1.5,0,1915,4
388000.0,4,2.5,2440,2.0,0,1993,3
360000.0,6,1.75,2230,1.0,0,1969,3
692500.0,6,1.75,2230,1.0,0,1969,3
425000.0,4,1.5,1600,1.5,0,1946,3
645000.0,4,1.5,1600,1.5,0,1946,3
340000.0,3,1.0,1580,1.5,0,1948,3
713000.0,4,3.25,2840,1.0,0,1984,4
430000.0,3,2.75,2550,2.0,0,1994,3
280000.0,3,2.25,1700,1.0,0,1974,4
215000.0,3,2.0,1470,1.5,0,1986,3
306000.0,3,2.5,1680,2.0,0,1984,3
299900.0,3,1.0,1110,1.0,0,1979,3
534000.0,5,1.75,2120,1.0,0,1959,3
1160000.0,3,2.75,2380,2.0,0,1939,3
1165000.0,3,2.5,2670,2.0,0,1942,5
199990.0,2,1.0,890,1.0,0,1935,3
946000.0,4,3.0,3140,1.0,0,1989,3
295000.0,4,1.0,1260,1.5,0,1947,3
475000.0,2,1.0,920,1.0,0,1909,3
750000.0,5,3.5,2990,2.0,0,1994,3
1225000.0,4,2.5,3120,2.0,1,1974,4
183500.0,3,1.0,1010,1.0,0,1975,4
450000.0,2,1.0,1010,1.0,0,1924,4
180000.0,3,1.0,1020,1.5,0,1961,3
707000.0,5,4.5,3540,2.0,0,1926,4
230000.0,2,0.75,900,1.0,0,1939,3
192500.0,3,1.0,1100,1.0,0,1966,4
309000.0,3,2.5,1990,2.0,0,2005,3
759000.0,3,1.5,1980,1.0,0,1949,4
1115000.0,4,3.75,4040,2.0,0,2002,3
462000.0,5,1.75,1250,1.0,0,1966,4
229000.0,4,1.5,1820,1.5,0,1920,3
399950.0,2,2.25,1140,2.0,0,1999,3
325000.0,5,2.0,1730,1.0,0,1943,4
512000.0,2,2.25,1170,3.0,0,2007,3
410000.0,5,2.75,2910,2.0,0,2006,3
210000.0,2,1.0,970,1.0,0,1956,3
325000.0,4,2.25,2130,1.0,0,1975,4
685000.0,3,2.5,2520,1.0,0,1979,3
488000.0,2,2.0,1360,1.0,0,1944,3
247500.0,3,2.25,1620,1.0,0,1998,3
489000.0,4,2.0,2120,1.0,0,1940,4
725000.0,4,1.75,2700,1.0,0,1953,4
199950.0,3,1.5,1370,1.5,0,1958,3
670000.0,5,3.0,2520,2.0,0,1973,3
275000.0,3,2.0,1540,1.0,0,1967,4
1000000.0,3,1.75,2610,2.0,0,1924,3
255000.0,3,2.0,1490,1.5,0,1984,3
465000.0,3,1.75,2760,1.0,0,1960,3
259000.0,3,1.75,1260,1.0,0,2012,3
695000.0,3,3.5,2630,2.0,0,2008,3
505000.0,3,1.75,1800,1.0,0,1976,3
631500.0,2,1.0,1130,1.0,0,1927,4
630500.0,3,1.0,1180,1.5,0,1926,3
999000.0,4,2.75,2800,2.0,0,1992,3
740000.0,3,1.5,1830,1.0,0,1910,4
650000.0,3,2.5,2220,1.5,0,1931,4
554000.0,2,2.0,1870,1.0,0,2004,3
400000.0,3,2.5,2580,1.5,0,1946,3
529941.0,3,2.0,1660,1.0,0,1961,4
310000.0,3,1.0,1330,1.5,0,1903,3
389000.0,3,1.0,1330,1.5,0,1903,3
731781.0,3,3.0,2630,2.0,0,2006,3
502501.0,2,1.0,1100,1.0,0,1946,3
443000.0,3,1.75,1810,1.0,0,1968,4
607000.0,3,2.0,2060,1.0,0,1921,5
2147500.0,3,3.5,4660,2.0,0,1909,5
585000.0,4,2.5,2370,1.0,0,1975,3
1027000.0,3,2.5,2430,2.0,0,1989,3
315000.0,3,2.5,1880,2.0,0,1993,3
180000.0,2,1.0,1150,1.0,0,1958,4
322500.0,3,2.0,1350,1.0,0,1989,3
568500.0,3,2.75,2180,1.0,0,1981,4
813000.0,4,2.75,3370,1.0,0,1948,4
1085000.0,5,2.25,3650,1.0,0,1976,4
424000.0,4,2.0,2100,2.0,0,1965,3
235000.0,2,1.0,670,1.0,0,1903,3
740000.0,3,3.5,2420,2.0,0,1907,5
415000.0,1,1.0,760,1.0,0,1900,3
432000.0,3,2.75,2200,1.0,0,1982,3
1268890.0,5,3.25,4410,2.0,0,1990,3
676500.0,3,1.75,1300,1.0,0,1961,3
419000.0,2,1.0,720,1.0,0,1943,4
650000.0,3,2.5,2180,2.0,0,1998,3
239000.0,2,1.0,1130,1.0,0,1954,4
900000.0,4,2.5,2230,2.0,0,1935,5
330000.0,5,1.75,2100,1.0,0,1981,3
510000.0,3,1.75,2060,1.0,0,1982,3
465000.0,4,2.5,3060,2.0,0,2012,3
1700000.0,3,2.75,2810,2.0,1,1974,4
490000.0,3,2.25,2550,1.0,0,1989,3
2680000.0,5,3.0,4290,2.0,0,1985,4
1000000.0,3,2.25,3040,1.0,0,2005,3
469950.0,4,2.75,2530,2.0,0,1997,3
536000.0,3,1.75,1300,1.5,0,1925,3
244950.0,4,2.5,1790,1.0,0,1966,4
575000.0,3,1.0,1530,1.0,0,1928,4
361000.0,5,2.75,2380,1.0,0,1984,3
650000.0,5,2.25,2400,1.0,0,1957,5
230005.0,2,1.0,1030,1.0,0,1951,2
293000.0,4,2.5,3250,1.0,0,1973,3
445000.0,3,3.0,1970,1.0,0,2010,3
280000.0,4,1.5,1940,1.0,0,1954,3
520000.0,3,2.25,1850,1.0,0,1985,3
780000.0,4,3.25,3900,2.0,0,1991,3
625000.0,3,1.75,3160,1.0,0,1978,4
239950.0,3,1.75,1440,1.0,0,1986,3
335000.0,3,1.5,2040,1.0,0,1957,3
612000.0,3,2.5,2120,2.0,0,1989,3
200000.0,2,1.0,830,1.0,0,1954,3
345000.0,3,1.75,3140,1.0,0,1985,4
520000.0,4,2.5,2410,1.0,0,1974,3
855000.0,4,2.25,2190,2.0,0,1918,3
567500.0,4,1.75,2190,1.0,0,1950,3
208000.0,3,1.5,1210,1.0,0,1967,4
452000.0,3,1.75,1880,1.0,0,1922,3
555000.0,3,3.0,2410,2.0,0,1988,3
519000.0,5,2.75,2620,1.0,0,1979,5
474950.0,3,2.25,1850,2.0,0,2013,3
419000.0,3,2.25,1760,1.0,0,1990,3
390000.0,2,1.0,860,1.0,0,1909,3
539000.0,7,2.25,2620,2.0,0,1961,4
569000.0,4,1.75,2400,1.0,0,1956,5
611000.0,3,1.0,1850,1.5,0,1922,3
760000.0,3,2.5,4040,2.0,0,2004,3
732000.0,3,2.0,1940,1.0,0,1954,5
1675000.0,3,2.5,3490,2.0,1,1939,4
919950.0,5,2.75,3170,2.0,0,2014,3
400000.0,4,2.5,2530,1.0,0,1978,3
785000.0,4,2.5,3230,2.0,0,1993,3
835000.0,3,2.25,2120,2.0,0,1964,4
640500.0,2,1.75,1640,1.0,0,1939,4
310000.0,4,2.5,2130,2.0,0,1988,3
355000.0,4,1.0,1440,1.5,0,1969,3
685000.0,3,1.75,1940,1.0,0,1960,4
202500.0,3,1.0,1120,1.0,0,1943,3
540000.0,3,2.5,2400,2.0,0,1998,3
295000.0,4,2.5,1810,2.0,0,1999,3
518000.0,3,1.0,1270,1.5,0,1927,3
250000.0,2,1.75,1350,1.0,0,2005,3
330000.0,2,2.0,1550,1.5,0,1972,2
481000.0,2,1.0,1620,1.0,0,1924,4
898000.0,3,2.25,2650,1.0,0,1977,3
570000.0,5,1.75,2510,1.5,0,1969,3
475000.0,4,2.5,2040,2.0,0,1997,3
265000.0,3,2.5,1660,2.0,0,1988,4
380000.0,3,2.5,1980,2.0,1,1984,3
790000.0,4,2.5,2690,2.0,0,1987,4
620000.0,2,2.25,2910,2.0,0,1985,4
709050.0,4,3.5,2720,2.0,0,1997,3
296500.0,3,1.0,1280,1.0,0,1948,3
475000.0,3,2.5,2160,2.0,0,1982,3
440000.0,3,2.25,1760,1.0,0,1976,4
405000.0,2,1.0,800,1.0,0,1942,3
269500.0,2,1.0,930,1.0,0,1943,3
520000.0,5,1.75,2040,1.0,0,1961,4
229500.0,1,1.0,1180,1.0,0,1948,3
335000.0,4,1.75,2000,1.0,0,1961,4
680000.0,4,2.75,3310,2.0,0,1998,3
1389000.0,4,3.5,3130,2.0,0,2008,3
740000.0,4,2.5,2300,1.0,0,1961,3
270000.0,3,2.25,2140,1.0,0,1962,4
510000.0,4,2.0,2210,1.5,0,1911,3
300000.0,2,1.0,970,1.0,0,1949,3
1298890.0,5,2.25,2690,1.0,0,1956,4
675000.0,4,2.0,1890,1.5,0,1940,4
925850.0,6,3.25,3140,2.0,0,1991,3
255500.0,2,1.0,1440,1.0,0,1965,4
450000.0,3,2.5,2910,2.0,0,1989,3
280000.0,3,1.0,1310,1.0,0,1968,3
245000.0,4,2.25,2140,2.0,0,1963,4
344950.0,3,1.0,1090,1.0,0,1972,4
381000.0,3,1.75,1330,1.0,0,1969,3
1945000.0,4,4.0,4690,2.0,0,2001,3
1500000.0,3,1.5,1910,1.0,0,1955,1
232603.0,3,1.75,1750,2.0,0,1976,4
220000.0,5,2.5,1760,1.5,0,1925,3
600000.0,4,1.75,1810,1.0,0,1977,5
239000.0,3,2.5,1360,2.0,0,1994,3
400000.0,3,1.75,1730,1.0,0,1961,3
2180000.0,6,2.75,4710,2.0,0,1931,3
350000.0,3,1.0,1010,1.0,0,1953,5
562000.0,3,2.5,2400,2.0,0,1983,5
380000.0,3,1.5,1540,1.0,0,1968,5
511200.0,4,1.75,1480,1.0,0,1927,3
680000.0,4,2.5,2520,2.0,0,2004,3
350000.0,3,3.25,1210,2.0,0,2002,3
410000.0,5,2.5,2670,1.0,0,1980,3
1050000.0,4,2.5,3030,1.5,0,1988,4
391265.0,3,2.0,1440,1.0,0,2002,3
1410000.0,4,2.25,3250,2.0,0,1979,3
575000.0,3,2.0,1750,1.0,0,1956,5
316000.0,4,1.5,2120,2.0,0,1974,3
165000.0,3,1.0,1050,1.5,0,1919,3
850000.0,3,2.25,1950,1.5,0,1911,5
210000.0,3,1.0,1020,1.0,0,1900,3
325000.0,4,2.5,1820,1.0,0,1975,4
682000.0,4,2.5,2390,2.0,0,1989,3
430000.0,3,2.5,1400,2.0,0,1987,4
325500.0,3,1.5,1540,1.0,0,1959,4
385000.0,3,1.75,2370,1.0,0,1954,3
435000.0,1,1.0,670,1.0,0,1905,5
550000.0,4,1.0,2420,2.0,0,1945,4
400000.0,3,1.0,1000,1.0,0,1930,4
503000.0,4,2.75,2100,1.0,0,1978,5
676000.0,4,2.5,2800,2.0,0,2003,3
180000.0,3,1.0,940,1.5,0,1959,4
234000.0,3,2.0,1640,1.5,0,1910,5
734200.0,4,2.5,2760,1.5,0,1928,5
920000.0,3,3.25,3660,2.0,0,2003,3
1920000.0,4,2.5,3070,1.0,0,1950,4
224000.0,3,1.75,1100,1.0,0,1969,4
1400000.0,3,2.75,3130,1.0,1,1947,3
185000.0,3,1.0,1320,1.0,0,1961,4
554600.0,3,1.75,1470,1.5,0,1900,5
268000.0,3,1.75,1480,1.0,0,1980,3
675000.0,4,2.25,2260,1.0,0,1976,4
620000.0,4,2.25,2210,1.0,0,1967,4
396450.0,3,1.75,1540,1.0,0,1967,5
565000.0,5,1.75,1910,1.0,0,1955,4
410000.0,3,1.75,1760,1.0,0,1966,3
1190000.0,4,3.0,2240,1.5,0,1914,4
716125.0,3,2.25,2110,1.0,0,1984,4
225000.0,2,1.0,1396,1.0,0,1940,3
640000.0,4,2.75,3040,2.0,0,1986,3
374000.0,2,1.0,1140,1.0,0,1920,3
415000.0,4,2.0,1780,1.0,0,1950,5
592500.0,4,2.5,3370,1.0,0,1993,5
365000.0,3,2.5,1484,3.0,0,2003,3
600000.0,4,2.5,2230,1.0,0,1981,4
465000.0,4,2.5,2820,2.0,0,1989,4
254999.0,3,1.0,1580,1.0,0,1976,4
279000.0,4,2.5,2040,2.0,0,1994,3
460000.0,3,2.5,2720,2.0,0,2001,3
507000.0,4,2.25,1490,2.0,0,2005,3
291000.0,3,1.75,1560,1.0,0,1964,3
350000.0,2,1.5,830,2.0,0,2006,3
90000.0,3,1.0,980,2.0,0,1969,4
329000.0,3,1.75,1980,1.0,0,1977,4
909000.0,4,2.5,3680,2.0,0,1986,3
187000.0,2,1.0,860,1.0,0,1953,4
580000.0,3,1.75,1850,1.0,0,1909,3
345000.0,3,2.5,1620,2.0,0,2001,3
497000.0,4,2.5,2240,2.0,0,1995,3
345000.0,3,1.0,1010,1.5,0,1904,3
313500.0,3,1.75,1610,1.0,0,1974,3
910000.0,3,2.5,2720,2.0,0,1990,3
399950.0,3,1.5,2080,1.0,0,1959,3
268000.0,4,2.0,1930,1.0,0,1967,4
559000.0,4,1.75,2250,1.0,0,1954,3
309000.0,3,2.25,1980,1.0,0,1963,4
410000.0,3,2.5,1960,2.0,0,2006,3
259000.0,3,1.0,1320,1.0,0,1957,4
950000.0,5,2.0,2940,2.0,0,1909,4
320000.0,4,1.0,1460,1.5,0,1955,4
1150000.0,4,2.5,2330,1.0,0,1951,3
394250.0,3,2.0,2620,1.0,0,1982,3
315000.0,1,1.0,700,1.0,0,1910,3
480000.0,2,2.0,1140,1.0,0,1943,3
556000.0,3,2.5,2750,2.0,0,1994,3
450000.0,3,2.5,2480,2.0,0,2002,3
420000.0,3,1.5,1130,1.0,0,1946,3
890000.0,6,3.75,2770,1.0,0,1969,3
295000.0,4,2.0,1710,1.0,0,1975,5
410000.0,4,2.25,2150,2.0,0,1976,5
308900.0,3,2.5,2250,2.0,0,1994,3
1161000.0,4,2.5,2960,1.0,0,1949,3
665000.0,2,2.5,2300,1.0,0,2006,3
577000.0,3,1.75,1740,1.0,0,1953,5
959000.0,3,2.5,2830,3.0,0,2014,3
471000.0,2,1.75,1240,1.0,0,1924,5
560000.0,3,2.5,2180,2.0,0,1990,3
955000.0,5,2.25,2510,2.0,0,1972,3
1240000.0,7,5.5,6630,2.0,0,2004,3
579000.0,3,2.5,2300,1.0,0,1961,3
335000.0,4,2.25,3220,2.0,0,1978,3
485000.0,3,2.5,2270,2.0,0,2004,3
552000.0,3,2.5,1840,1.0,0,1978,3
950000.0,4,3.25,3820,2.0,0,2003,3
203700.0,3,2.0,1660,1.0,0,1983,3
412000.0,4,3.5,3360,2.0,0,1990,3
237500.0,3,2.0,1350,1.0,0,1986,4
866800.0,4,3.5,2970,2.0,0,2001,3
425000.0,3,1.0,1000,1.0,0,1946,3
200000.0,3,2.0,1190,1.0,0,1995,3
280000.0,3,1.75,1670,1.0,0,1957,3
140000.0,3,1.5,1200,2.0,0,1966,3
370000.0,5,2.5,2250,1.0,0,1973,3
550000.0,2,0.75,1040,1.0,0,1909,3
1411600.0,2,2.5,3180,2.0,0,1985,5
1505000.0,2,2.5,3180,2.0,0,1985,5
510000.0,4,1.5,2040,1.0,0,1961,4
351000.0,3,1.0,1160,1.0,0,1960,3
210000.0,3,1.0,880,1.0,0,1942,3
449999.0,4,1.75,2290,1.5,0,1938,5
137000.0,3,1.0,950,1.0,0,1954,3
270000.0,3,1.0,1010,1.0,0,1974,5
540000.0,3,2.5,3100,1.0,0,1981,4
565000.0,5,3.0,2560,1.0,0,2012,3
940000.0,4,1.5,2430,2.5,0,1980,3
385000.0,2,1.0,830,1.0,1,1928,4
400000.0,3,3.0,2090,1.0,0,2001,3
365000.0,3,2.0,2030,1.0,0,1998,3
353250.0,2,1.0,1060,2.0,0,1979,3
455000.0,2,1.5,1090,1.0,0,1942,3
475000.0,4,3.5,3400,2.0,0,1991,3
571500.0,4,1.75,1920,1.0,0,1939,4
441000.0,2,1.0,1150,1.0,0,1915,3
810000.0,6,2.75,3970,1.0,0,1970,4
550000.0,3,2.25,1880,2.0,0,1987,3
736000.0,2,1.0,1500,1.0,0,1933,3
375000.0,3,1.75,2190,1.0,0,1989,3
717500.0,3,2.5,2530,2.0,0,1995,3
581000.0,2,1.75,1930,1.0,0,1951,3
629000.0,3,2.0,1510,2.0,0,1909,4
3800000.0,3,4.25,5510,2.0,0,1997,3
225000.0,3,2.0,1100,1.0,0,1969,3
315000.0,3,2.5,1730,2.0,0,1993,3
425000.0,3,2.5,1480,3.0,0,2005,3
346500.0,3,1.0,1150,1.0,0,1932,4
550000.0,3,2.25,1950,1.0,0,1965,4
565000.0,3,1.75,2380,1.0,0,1977,3
1001000.0,4,2.0,3100,1.5,0,1939,5
400000.0,2,2.0,2010,1.5,0,1922,3
724950.0,4,2.0,2270,2.0,0,1909,4
623000.0,3,1.75,2050,1.0,0,1973,2
295000.0,2,1.0,650,1.0,0,1950,3
700000.0,4,3.25,2780,2.0,0,2006,3
482000.0,2,1.5,1300,2.0,0,2000,3
770000.0,3,2.5,2730,2.0,0,1995,3
310000.0,4,2.5,3140,1.0,0,1960,4
720000.0,4,2.25,2410,2.0,0,1965,5
355000.0,3,1.0,1180,1.5,0,1928,4
512000.0,4,2.5,2600,2.0,0,2005,3
303000.0,2,1.5,1400,3.0,0,1999,3
299000.0,5,2.5,2220,1.0,0,1968,4
285000.0,3,2.5,1660,2.0,0,2003,3
680000.0,3,1.75,2330,1.0,0,1968,4
285000.0,4,1.75,1440,1.0,0,1954,5
707000.0,4,2.25,2920,1.0,0,1977,4
690000.0,3,2.0,1760,1.0,0,1942,4
872000.0,4,2.25,2860,2.0,0,1983,3
290000.0,4,1.75,2090,1.0,0,1967,3
425000.0,4,1.75,1910,1.0,0,1981,4
925000.0,3,2.75,3280,1.0,0,1979,4
340500.0,3,1.0,1770,1.0,0,1957,3
365000.0,2,1.0,920,1.0,0,1910,4
725000.0,3,1.75,1690,1.0,0,1959,4
811000.0,3,3.0,2470,2.0,0,1977,5
299000.0,3,1.0,1040,1.0,0,1969,4
287500.0,4,2.0,1220,1.0,0,1953,5
879950.0,4,2.25,3500,1.0,0,1938,4
135900.0,2,1.0,760,1.0,0,1950,3
1225000.0,4,2.25,3070,1.0,0,1976,3
522500.0,4,1.75,2100,1.0,0,1947,5
399500.0,4,1.5,1660,1.0,0,1947,5
450000.0,3,1.0,1430,1.5,0,1917,4
218000.0,4,1.0,1620,1.0,0,1962,3
289999.0,3,2.0,1490,1.0,0,1995,3
540000.0,2,1.0,1170,1.0,0,1903,3
324950.0,3,1.0,1240,1.0,0,1976,4
718500.0,3,2.0,2910,2.0,0,1900,4
495000.0,3,2.0,2660,1.0,0,1964,4
260000.0,6,2.0,2220,1.0,0,1977,3
430000.0,4,1.5,1920,1.0,0,1954,4
402500.0,3,3.25,2780,2.0,0,2009,3
1415000.0,4,3.0,3110,2.5,0,1931,4
275000.0,3,2.25,1820,1.0,0,1987,4
250000.0,3,2.25,1765,2.0,0,1996,3
665000.0,3,2.75,1800,1.0,0,1966,4
425000.0,3,2.5,2650,1.0,0,1967,3
760000.0,2,1.0,1410,1.5,0,1925,4
447000.0,3,2.5,1650,2.0,0,2003,3
205000.0,3,1.0,1180,1.0,0,1967,4
191000.0,3,1.5,800,1.0,0,1959,4
350000.0,2,1.75,1430,1.0,0,1983,3
789888.0,5,3.5,3300,2.0,0,2001,3
443000.0,2,1.0,1220,1.0,0,1948,3
695000.0,4,3.5,3530,2.0,0,2000,3
560000.0,4,2.0,1380,1.5,0,1906,4
550000.0,3,1.75,1410,1.0,0,1923,4
850000.0,2,2.5,3360,2.0,0,2004,3
352750.0,4,2.75,2270,1.0,0,1977,4
550000.0,4,2.5,2890,2.0,0,2001,3
774900.0,5,1.0,1750,1.5,0,1903,3
250000.0,3,1.0,1010,1.0,0,1944,5
962800.0,4,2.5,3780,2.0,0,1997,3
299500.0,3,1.75,1880,1.0,0,1968,4
250000.0,2,1.0,800,1.0,0,1943,3
745000.0,5,4.0,4720,2.0,0,1975,5
279475.0,2,1.0,1060,1.5,0,1968,3
450000.0,3,2.25,2530,2.0,0,1987,3
307700.0,5,2.25,1980,1.0,0,1962,4
665000.0,3,1.0,1650,1.0,0,1953,4
375000.0,3,2.75,1890,2.0,0,1999,3
420000.0,4,2.5,3360,2.0,0,1990,3
148000.0,2,1.0,630,1.0,0,1930,3
707000.0,3,1.5,1980,2.0,0,1919,3
399000.0,3,1.0,990,1.0,0,1924,4
570000.0,4,2.5,3420,2.0,0,1989,3
853000.0,4,2.25,3440,2.0,0,1988,3
400000.0,3,1.0,1300,1.0,0,1943,4
615000.0,2,1.75,2040,1.5,1,1919,4
463000.0,3,1.0,1250,1.0,0,1955,4
600000.0,4,2.5,1960,1.0,0,1958,4
429000.0,5,2.5,2720,1.0,0,1970,3
980000.0,4,4.25,3250,2.0,0,1944,3
359500.0,6,3.75,3190,2.0,0,2003,3
715000.0,4,2.5,2570,2.0,0,1998,3
240000.0,3,1.75,1420,1.0,0,1980,4
455000.0,4,2.0,2120,1.0,0,1968,5
610000.0,3,2.5,2080,1.0,0,2000,3
675000.0,3,2.75,2740,2.0,0,2004,3
283500.0,3,1.75,1250,1.0,0,1985,3
235000.0,2,1.0,2150,1.5,0,1917,3
827000.0,4,2.5,3230,1.0,0,1977,3
353000.0,2,1.0,860,1.0,0,1949,3
747500.0,4,2.5,2810,2.0,0,1993,4
341000.0,2,1.0,1040,1.0,0,1914,3
182000.0,3,1.0,1160,1.0,0,1950,2
250000.0,3,2.0,1470,2.0,0,2003,3
655000.0,4,3.5,2350,2.0,0,1994,3
405000.0,3,2.25,1660,1.0,0,1961,4
390000.0,4,1.75,2020,1.0,0,1975,3
275400.0,2,1.0,890,1.0,0,1947,3
791000.0,3,2.25,2430,2.0,0,1989,3
424500.0,3,1.75,1460,1.0,0,1979,3
430000.0,3,1.0,980,1.0,0,1950,4
865000.0,4,2.5,2580,2.0,0,1992,4
163000.0,2,2.0,1250,1.0,0,1962,3
920000.0,4,2.75,3140,1.0,0,1961,5
1028950.0,5,3.25,2680,2.0,0,1910,3
325000.0,3,1.75,1810,1.0,0,1983,4
315000.0,5,2.5,2090,2.0,0,1998,3
227000.0,4,1.0,1120,1.0,0,1971,3
179000.0,4,1.75,1790,1.5,0,1900,3
276000.0,2,1.0,870,1.0,0,2004,3
335000.0,4,1.5,3160,1.5,0,1968,4
430000.0,3,2.0,2350,1.0,0,1981,3
266490.0,3,2.5,1810,2.0,0,2004,3
655000.0,4,2.75,3160,1.0,0,1962,3
635500.0,3,2.0,1660,1.0,0,1939,3
235000.0,5,2.5,2500,1.0,0,1979,3
885000.0,3,2.5,2880,2.0,0,1986,4
352500.0,3,1.0,1470,1.0,0,1953,4
450000.0,3,2.5,1460,2.0,0,1983,3
3635000.0,5,6.0,5490,2.0,0,2005,3
1050000.0,3,2.25,2480,1.0,0,1967,3
476000.0,2,2.25,1140,3.0,0,1999,3
375000.0,3,2.5,1830,2.0,0,1990,3
600600.0,4,3.5,3110,2.0,0,2014,3
567000.0,4,1.75,2630,1.0,0,1948,4
650000.0,4,1.75,2390,1.0,0,1979,3
190000.0,5,2.0,1750,1.0,0,1943,4
858000.0,4,3.5,4370,1.0,0,1978,4
435500.0,1,1.75,1020,1.0,0,1937,3
685000.0,3,2.0,2500,1.0,0,1979,3
252000.0,3,2.0,1540,2.0,0,1984,4
512500.0,4,2.25,2200,2.0,0,1975,4
423800.0,3,2.5,1940,2.0,0,1965,3
460000.0,3,2.25,1453,2.0,0,1986,4
434000.0,3,2.75,1830,2.0,0,1991,3
244000.0,3,1.0,2000,1.0,0,1948,3
348125.0,3,1.0,1400,1.5,0,1953,3
585000.0,4,3.25,2400,2.0,0,1982,4
230000.0,3,1.0,1390,1.0,0,1960,4
450000.0,3,2.0,1680,1.0,0,1967,4
393000.0,5,2.0,1820,1.0,0,1970,4
517000.0,2,1.0,1140,1.0,0,1925,4
400000.0,3,1.0,1060,1.0,0,1969,3
890000.0,2,1.75,3050,2.0,0,1991,3
205950.0,3,1.0,970,1.0,0,1970,4
209000.0,3,1.0,1320,1.5,0,1912,3
430000.0,4,1.75,1890,1.0,0,1947,4
534000.0,4,1.75,2040,1.5,0,1926,4
735000.0,4,3.0,2370,1.5,0,1916,5
873000.0,3,2.25,2720,2.0,0,1997,3
475000.0,4,2.25,1970,1.0,0,1983,3
325000.0,3,1.75,2180,1.0,0,1961,4
500000.0,3,2.25,2990,2.0,0,1994,3
279000.0,4,2.75,2180,1.0,0,1987,4
350000.0,3,2.0,1440,1.0,0,1988,3
660000.0,4,2.25,3180,2.0,0,1978,3
324950.0,2,1.5,1643,1.0,0,1954,4
500000.0,4,2.0,1530,1.0,0,1955,3
187300.0,2,1.0,1310,1.0,0,1950,3
345600.0,5,3.5,2800,2.5,0,1903,3
400000.0,3,1.5,1510,1.0,0,1959,3
935000.0,5,3.0,2700,2.0,0,2009,3
374000.0,4,1.75,2220,1.0,0,1963,5
328000.0,3,1.75,1440,2.0,0,1977,3
257500.0,3,2.0,1300,1.0,0,1981,5
1003000.0,4,2.5,2230,2.0,0,1906,5
216500.0,2,1.75,1390,1.0,0,1980,4
1185000.0,3,2.25,2760,2.0,0,1978,5
360000.0,4,2.5,3200,2.0,0,2007,3
699999.0,3,0.75,1240,1.0,0,1968,4
535000.0,3,2.5,1960,2.0,0,1978,4
464950.0,3,2.0,2190,1.0,0,1994,3
925000.0,4,2.5,3540,2.0,0,1996,3
930000.0,3,3.25,2640,2.0,0,1912,3
727500.0,3,2.0,2660,1.5,0,1910,3
325000.0,4,1.75,1670,1.0,0,1976,3
695000.0,3,3.25,3080,2.0,0,1984,3
585000.0,4,2.75,2890,1.0,0,1973,3
319000.0,3,2.25,1800,1.0,0,1963,3
265000.0,6,2.5,2000,1.5,0,1960,4
359000.0,5,1.75,1940,1.5,0,1953,4
390000.0,5,1.75,1940,1.5,0,1953,4
374500.0,3,1.0,960,1.0,0,1969,5
661000.0,2,1.5,1750,2.0,0,1964,4
900000.0,3,2.5,2320,2.0,0,1907,3
600000.0,5,2.5,2380,1.0,0,1957,3
2000000.0,5,4.25,6490,2.0,0,1991,4
512500.0,4,1.75,1620,1.5,0,1916,5
229500.0,3,1.75,1770,1.0,0,1968,4
589000.0,3,2.5,2320,2.0,0,2003,3
539950.0,3,2.5,1330,3.0,0,2014,3
640000.0,4,2.5,3420,2.0,0,2002,3
218250.0,3,1.0,1270,1.0,0,1967,3
675000.0,4,3.5,2550,2.0,0,1997,3
338000.0,5,2.0,1860,2.0,0,1980,3
231750.0,3,1.0,1020,1.0,0,1981,3
199900.0,1,1.0,720,1.0,0,1930,3
1059000.0,4,3.5,4460,2.0,0,2001,3
263000.0,4,2.75,1830,1.0,0,1979,5
279950.0,3,1.5,1520,1.0,0,1990,4
395000.0,3,1.5,1080,1.5,0,1920,4
252500.0,3,2.0,1900,1.0,0,1991,3
1150000.0,4,3.75,5300,2.0,0,1989,3
205000.0,3,1.0,1370,1.0,0,1969,3
654000.0,5,2.5,2960,1.0,0,1965,4
200000.0,3,1.0,960,1.0,0,1933,2
700000.0,3,2.5,2190,2.0,0,2004,3
2720000.0,4,3.25,3990,2.0,0,1989,4
306000.0,2,1.75,1200,1.0,0,1956,5
270000.0,3,2.5,1780,2.0,0,2010,3
340000.0,3,2.25,2630,2.0,0,1988,4
450000.0,4,2.5,2300,1.0,0,1955,4
